ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463965,Masculino,Nao,25,Sim,Medico,7.0,Baixo,1.0,Cat_6,A
467156,Masculino,Sim,37,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,B
461347,Feminino,Sim,37,Sim,Ator/Atriz,5.0,Medio,3.0,Cat_6,B
462113,Feminino,Sim,60,Sim,Ator/Atriz,8.0,Alto,6.0,Cat_6,C
461299,Feminino,Sim,76,Sim,Advogado,1.0,Alto,2.0,Cat_6,C
466760,Masculino,Sim,47,Sim,Medico,0.0,Medio,4.0,Cat_6,A
459760,Feminino,Sim,42,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,A
463972,Masculino,Sim,66,Sim,Ator/Atriz,0.0,Baixo,4.0,Cat_2,C
467431,Masculino,Sim,40,Sim,Ator/Atriz,9.0,Medio,3.0,Cat_6,C
463466,Masculino,Nao,21,Nao,Enfermeiro,13.0,Baixo,6.0,Cat_6,D
460479,Feminino,Nao,42,Nao,Medico,8.0,Baixo,1.0,Cat_3,A
461033,Masculino,Sim,57,Sim,Medico,5.0,Medio,2.0,Cat_6,C
460839,Masculino,Nao,23,Nao,Enfermeiro,4.0,Baixo,3.0,Cat_6,D
462426,Feminino,Sim,52,Sim,Ator/Atriz,2.0,Medio,4.0,Cat_6,C
461431,Masculino,Sim,42,Sim,Medico,1.0,Medio,2.0,Cat_1,C
461121,Masculino,Nao,28,Nao,Medico,0.0,Baixo,4.0,Cat_3,D
467149,Masculino,Sim,43,Sim,Ator/Atriz,9.0,Medio,3.0,Cat_6,A
461809,Masculino,Nao,30,Sim,Medico,3.0,Baixo,2.0,Cat_6,D
463793,Masculino,Nao,26,Nao,Enfermeiro,1.0,Baixo,6.0,Cat_4,A
460168,Masculino,Sim,86,Sim,Executivo,0.0,Alto,2.0,Cat_2,C
463931,Masculino,Sim,52,Sim,Entretenimento,0.0,Medio,2.0,Cat_6,C
463046,Feminino,Sim,43,Nao,Engenheiro,0.0,Baixo,1.0,Cat_6,A
460020,Masculino,Sim,53,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
461878,Masculino,Nao,33,Sim,Enfermeiro,3.0,Baixo,1.0,Cat_6,D
465802,Masculino,Sim,25,Sim,Enfermeiro,9.0,Baixo,2.0,Cat_6,C
466956,Feminino,Sim,55,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,B
462559,Feminino,Sim,47,Sim,Engenheiro,9.0,Medio,4.0,Cat_2,C
467260,Masculino,Nao,27,Nao,Medico,9.0,Baixo,4.0,Cat_6,D
458994,Masculino,Sim,38,Sim,Enfermeiro,8.0,Medio,4.0,Cat_6,C
459772,Feminino,Sim,69,Sim,Ator/Atriz,2.0,Medio,9.0,Cat_5,C
464895,Masculino,Nao,19,Nao,Medico,1.0,Baixo,5.0,Cat_4,C
460625,Feminino,Nao,28,Nao,Marketing,9.0,Baixo,2.0,Cat_3,D
465263,Masculino,Sim,65,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,C
462441,Feminino,Nao,22,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D
459828,Feminino,Sim,25,Nao,Do Lar,11.0,Medio,3.0,Cat_6,D
460328,Feminino,Nao,52,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,A
466448,Feminino,Nao,37,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,B
463556,Masculino,Sim,29,Sim,Entretenimento,0.0,Baixo,2.0,Cat_2,D
461109,Masculino,Nao,31,Sim,Enfermeiro,0.0,Baixo,3.0,Cat_3,D
460557,Feminino,Nao,36,Sim,Marketing,9.0,Baixo,1.0,Cat_3,C
466066,Feminino,Nao,73,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,C
459457,Masculino,Sim,51,Sim,Ator/Atriz,2.0,Baixo,2.0,Cat_6,A
463538,Masculino,Sim,60,Nao,Executivo,0.0,Alto,2.0,Cat_6,B
466588,Feminino,Nao,22,Nao,Enfermeiro,9.0,Baixo,4.0,Cat_6,D
460112,Masculino,Sim,28,Sim,Engenheiro,9.0,Medio,2.0,Cat_3,C
466744,Feminino,Sim,52,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
461821,Feminino,Nao,28,Nao,Medico,0.0,Baixo,4.0,Cat_6,C
463993,Feminino,Sim,37,Sim,Ator/Atriz,5.0,Medio,2.0,Cat_6,B
467779,Masculino,Sim,53,Sim,Medico,2.0,Medio,3.0,Cat_6,C
461144,Feminino,Nao,23,Nao,Advogado,0.0,Baixo,6.0,Cat_3,B
464308,Feminino,Sim,75,Sim,Advogado,0.0,Alto,2.0,Cat_6,B
464509,Masculino,Sim,53,Sim,Ator/Atriz,0.0,Alto,4.0,Cat_6,C
464061,Masculino,Sim,30,Sim,Ator/Atriz,12.0,Medio,2.0,Cat_6,B
466064,Feminino,Sim,31,Nao,Entretenimento,0.0,Medio,2.0,Cat_3,A
461999,Masculino,Nao,27,Sim,Medico,0.0,Baixo,5.0,Cat_6,B
466913,Masculino,Sim,65,Sim,Advogado,0.0,Baixo,1.0,Cat_6,A
465765,Masculino,Sim,52,Nao,Entretenimento,0.0,Medio,2.0,Cat_4,B
460158,Feminino,Nao,51,Nao,Engenheiro,8.0,Baixo,6.0,Cat_4,D
460703,Feminino,Sim,30,Sim,Engenheiro,8.0,Medio,5.0,Cat_4,D
465625,Masculino,Nao,42,Sim,Ator/Atriz,11.0,Baixo,2.0,Cat_6,C
466857,Feminino,Nao,19,Nao,Enfermeiro,9.0,Baixo,8.0,Cat_5,D
466828,Masculino,Sim,50,Sim,Executivo,0.0,Alto,4.0,Cat_6,B
464679,Masculino,Sim,41,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_4,C
464145,Feminino,Nao,36,Nao,Engenheiro,14.0,Baixo,4.0,Cat_6,D
465543,Feminino,Sim,43,Sim,Enfermeiro,0.0,Medio,2.0,Cat_3,A
467630,Masculino,Sim,85,Nao,Advogado,0.0,Baixo,1.0,Cat_6,D
465521,Feminino,Sim,47,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_7,C
460300,Feminino,Sim,60,Sim,Advogado,0.0,Baixo,2.0,Cat_6,D
466367,Feminino,Nao,37,Sim,Medico,5.0,Baixo,1.0,Cat_2,B
464898,Masculino,Nao,31,Sim,Enfermeiro,0.0,Baixo,2.0,Cat_4,C
465632,Masculino,Nao,37,Sim,Ator/Atriz,4.0,Baixo,7.0,Cat_7,A
460735,Masculino,Sim,35,Sim,Engenheiro,1.0,Medio,4.0,Cat_3,A
467812,Masculino,Nao,50,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_2,B
464950,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_4,D
459562,Masculino,Sim,59,Nao,Entretenimento,1.0,Medio,2.0,Cat_7,C
464839,Feminino,Nao,20,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,D
465959,Feminino,Nao,49,Sim,Engenheiro,9.0,Baixo,1.0,Cat_6,A
463624,Masculino,Sim,62,Sim,Executivo,0.0,Alto,4.0,Cat_6,C
466227,Masculino,Sim,61,Sim,Ator/Atriz,0.0,Medio,5.0,Cat_6,C
465334,Feminino,Sim,41,Nao,Marketing,5.0,Medio,3.0,Cat_6,A
460595,Masculino,Sim,21,Nao,Medico,1.0,Baixo,3.0,Cat_3,D
464955,Feminino,Sim,38,Nao,Engenheiro,1.0,Medio,6.0,Cat_4,B
463188,Feminino,Sim,48,Sim,Ator/Atriz,2.0,Baixo,2.0,Cat_6,C
459509,Masculino,Nao,30,Sim,Enfermeiro,1.0,Baixo,1.0,Cat_6,D
464838,Masculino,Nao,19,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_2,D
464635,Masculino,Sim,43,Sim,Enfermeiro,1.0,Alto,4.0,Cat_4,B
465213,Masculino,Sim,38,Sim,Entretenimento,2.0,Medio,2.0,Cat_6,B
460317,Masculino,Nao,32,Nao,Medico,10.0,Baixo,2.0,Cat_6,D
460196,Feminino,Nao,38,Sim,Enfermeiro,8.0,Baixo,2.0,Cat_6,D
463643,Feminino,Nao,43,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,A
459285,Masculino,Nao,76,Sim,Advogado,0.0,Baixo,2.0,Cat_6,A
464558,Masculino,Nao,30,Sim,Enfermeiro,9.0,Baixo,5.0,Cat_6,D
463950,Masculino,Nao,31,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_7,D
464657,Masculino,Nao,23,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_3,D
461922,Masculino,Sim,70,Nao,Advogado,0.0,Alto,3.0,Cat_1,B
465421,Feminino,Nao,25,Nao,Engenheiro,1.0,Baixo,1.0,Cat_4,A
463617,Masculino,Nao,29,Nao,Marketing,1.0,Baixo,2.0,Cat_6,D
461574,Feminino,Sim,50,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
467638,Masculino,Sim,71,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
460762,Feminino,Nao,18,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_4,D
460408,Feminino,Nao,41,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,A
461089,Masculino,Nao,20,Nao,Marketing,0.0,Baixo,3.0,Cat_3,B
466866,Masculino,Sim,27,Nao,Entretenimento,14.0,Medio,2.0,Cat_6,A
467781,Masculino,Sim,27,Sim,Enfermeiro,1.0,Alto,2.0,Cat_6,D
467867,Feminino,Nao,18,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_4,D
459309,Feminino,Sim,41,Sim,Ator/Atriz,9.0,Alto,2.0,Cat_2,B
465040,Masculino,Sim,67,Nao,Advogado,1.0,Medio,2.0,Cat_6,A
462387,Feminino,Sim,28,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_7,A
463646,Masculino,Sim,45,Nao,Ator/Atriz,1.0,Medio,4.0,Cat_6,B
462810,Masculino,Sim,36,Nao,Executivo,8.0,Alto,4.0,Cat_6,C
463999,Feminino,Nao,33,Nao,Engenheiro,1.0,Baixo,3.0,Cat_6,C
461785,Feminino,Sim,87,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
461238,Feminino,Sim,52,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,A
464200,Feminino,Nao,32,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
465819,Feminino,Nao,42,Sim,Engenheiro,1.0,Baixo,7.0,Cat_4,A
462018,Masculino,Nao,22,Nao,Enfermeiro,8.0,Baixo,5.0,Cat_2,D
459275,Feminino,Nao,18,Nao,Medico,2.0,Baixo,4.0,Cat_6,D
461498,Feminino,Nao,26,Nao,Medico,1.0,Baixo,4.0,Cat_2,D
461894,Feminino,Sim,66,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
461176,Feminino,Sim,66,Nao,Engenheiro,6.0,Medio,4.0,Cat_5,B
460759,Masculino,Sim,69,Nao,Advogado,1.0,Baixo,2.0,Cat_1,B
463928,Masculino,Sim,55,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,A
465753,Feminino,Sim,49,Sim,Ator/Atriz,6.0,Baixo,2.0,Cat_6,C
467354,Masculino,Sim,61,Sim,Medico,3.0,Baixo,2.0,Cat_6,A
467326,Feminino,Nao,47,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_1,C
461331,Masculino,Sim,59,Sim,Executivo,0.0,Alto,5.0,Cat_6,C
462744,Masculino,Sim,38,Sim,Ator/Atriz,3.0,Medio,4.0,Cat_6,B
461436,Masculino,Sim,55,Sim,Ator/Atriz,8.0,Medio,2.0,Cat_2,C
463057,Feminino,Nao,25,Nao,Do Lar,1.0,Baixo,1.0,Cat_2,D
467609,Masculino,Nao,36,Nao,Ator/Atriz,2.0,Baixo,4.0,Cat_6,A
466451,Masculino,Sim,41,Sim,Entretenimento,0.0,Baixo,1.0,Cat_6,A
463680,Feminino,Nao,39,Nao,Engenheiro,1.0,Baixo,3.0,Cat_3,A
463589,Feminino,Nao,20,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
460459,Feminino,Nao,33,Nao,Engenheiro,0.0,Baixo,5.0,Cat_3,D
459128,Feminino,Sim,78,Nao,Advogado,0.0,Alto,3.0,Cat_6,B
464957,Feminino,Sim,87,Nao,Advogado,0.0,Baixo,1.0,Cat_4,A
464835,Masculino,Nao,19,Nao,Enfermeiro,1.0,Baixo,6.0,Cat_4,D
466210,Feminino,Sim,60,Sim,Ator/Atriz,1.0,Alto,4.0,Cat_6,C
462351,Masculino,Sim,77,Nao,Advogado,1.0,Alto,2.0,Cat_6,C
460015,Feminino,Sim,43,Nao,Entretenimento,5.0,Baixo,1.0,Cat_3,D
463355,Feminino,Sim,51,Sim,Ator/Atriz,6.0,Medio,3.0,Cat_6,C
465354,Masculino,Nao,18,Nao,Medico,0.0,Baixo,5.0,Cat_2,C
464373,Feminino,Nao,46,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,B
459611,Feminino,Nao,20,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_6,D
466487,Feminino,Nao,27,Sim,Enfermeiro,0.0,Baixo,5.0,Cat_4,A
462166,Masculino,Sim,26,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_1,C
461056,Feminino,Sim,57,Sim,Ator/Atriz,0.0,Alto,3.0,Cat_3,C
461488,Masculino,Sim,53,Sim,Ator/Atriz,6.0,Medio,2.0,Cat_6,C
465745,Masculino,Sim,38,Sim,Ator/Atriz,2.0,Baixo,2.0,Cat_6,C
464415,Masculino,Sim,41,Nao,Medico,1.0,Baixo,3.0,Cat_6,A
462727,Feminino,Sim,81,Nao,Advogado,0.0,Alto,2.0,Cat_6,A
463268,Feminino,Sim,38,Nao,Engenheiro,0.0,Baixo,3.0,Cat_4,A
462085,Feminino,Nao,30,Sim,Enfermeiro,0.0,Baixo,1.0,Cat_6,D
465226,Masculino,Sim,37,Nao,Entretenimento,2.0,Baixo,3.0,Cat_6,A
461465,Masculino,Sim,28,Sim,Ator/Atriz,9.0,Medio,2.0,Cat_6,A
461409,Masculino,Sim,43,Nao,Ator/Atriz,1.0,Alto,3.0,Cat_6,B
467791,Masculino,Nao,21,Nao,Medico,0.0,Baixo,5.0,Cat_7,D
463761,Masculino,Sim,33,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,A
466098,Masculino,Sim,78,Sim,Advogado,1.0,Alto,2.0,Cat_6,A
465783,Masculino,Nao,23,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_3,D
467796,Feminino,Nao,27,Nao,Enfermeiro,9.0,Baixo,2.0,Cat_6,A
464859,Feminino,Sim,45,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,B
467386,Masculino,Nao,31,Nao,Medico,0.0,Baixo,1.0,Cat_6,D
461984,Masculino,Sim,42,Sim,Ator/Atriz,2.0,Medio,2.0,Cat_6,C
467205,Feminino,Nao,37,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,C
464525,Masculino,Nao,33,Sim,Entretenimento,9.0,Baixo,2.0,Cat_6,D
467103,Masculino,Nao,32,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,A
461067,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_3,D
462569,Feminino,Nao,32,Nao,Medico,7.0,Baixo,4.0,Cat_3,D
462069,Masculino,Sim,36,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,B
465614,Masculino,Sim,43,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,C
460252,Masculino,Sim,41,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,A
466603,Masculino,Sim,41,Sim,Engenheiro,1.0,Medio,2.0,Cat_6,C
462884,Feminino,Sim,55,Nao,Ator/Atriz,1.0,Baixo,2.0,Cat_3,B
462418,Masculino,Sim,61,Nao,Engenheiro,9.0,Medio,4.0,Cat_6,C
465699,Feminino,Nao,38,Nao,Ator/Atriz,13.0,Baixo,2.0,Cat_4,D
466488,Masculino,Sim,62,Sim,Entretenimento,0.0,Medio,6.0,Cat_6,C
462783,Feminino,Nao,33,Nao,Marketing,0.0,Baixo,4.0,Cat_3,D
467063,Masculino,Sim,53,Sim,Entretenimento,1.0,Medio,2.0,Cat_6,B
461919,Masculino,Nao,38,Sim,Medico,0.0,Baixo,3.0,Cat_6,A
461844,Masculino,Sim,51,Nao,Ator/Atriz,2.0,Medio,4.0,Cat_7,C
464981,Masculino,Sim,45,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
466034,Feminino,Sim,71,Nao,Engenheiro,2.0,Baixo,1.0,Cat_6,B
461078,Feminino,Nao,26,Nao,Do Lar,0.0,Baixo,6.0,Cat_3,A
465664,Feminino,Sim,84,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A
467037,Masculino,Sim,56,Nao,Advogado,0.0,Alto,2.0,Cat_6,C
465474,Masculino,Nao,27,Nao,Marketing,8.0,Baixo,4.0,Cat_4,D
459158,Masculino,Nao,36,Nao,Engenheiro,3.0,Baixo,3.0,Cat_6,D
461545,Feminino,Sim,70,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_7,B
464397,Feminino,Sim,40,Sim,Engenheiro,0.0,Medio,2.0,Cat_6,C
464003,Masculino,Nao,22,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_2,D
466221,Masculino,Sim,48,Sim,Ator/Atriz,4.0,Baixo,1.0,Cat_6,B
465172,Feminino,Sim,41,Sim,Ator/Atriz,9.0,Medio,2.0,Cat_6,C
460621,Masculino,Sim,77,Sim,Advogado,0.0,Baixo,2.0,Cat_3,C
467702,Masculino,Sim,72,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,D
461036,Feminino,Nao,21,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_3,D
460376,Feminino,Nao,29,Sim,Enfermeiro,3.0,Baixo,4.0,Cat_2,C
462595,Feminino,Nao,29,Sim,Ator/Atriz,7.0,Baixo,7.0,Cat_4,D
461195,Masculino,Nao,18,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_4,D
466353,Feminino,Sim,38,Sim,Engenheiro,0.0,Medio,2.0,Cat_6,B
466464,Feminino,Sim,48,Sim,Do Lar,3.0,Medio,2.0,Cat_3,B
466287,Feminino,Sim,48,Sim,Medico,1.0,Medio,2.0,Cat_2,A
462035,Feminino,Nao,37,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,C
463082,Masculino,Nao,32,Sim,Enfermeiro,9.0,Baixo,5.0,Cat_6,D
463600,Masculino,Nao,33,Nao,Enfermeiro,3.0,Baixo,5.0,Cat_2,B
465812,Masculino,Sim,47,Nao,Ator/Atriz,0.0,Medio,5.0,Cat_4,A
465048,Masculino,Sim,63,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_4,C
460025,Feminino,Nao,26,Sim,Enfermeiro,5.0,Baixo,2.0,Cat_6,D
466764,Masculino,Sim,65,Sim,Advogado,11.0,Alto,2.0,Cat_6,C
462125,Masculino,Sim,22,Nao,Enfermeiro,1.0,Medio,4.0,Cat_7,D
459551,Feminino,Sim,42,Nao,Engenheiro,4.0,Baixo,1.0,Cat_6,B
467152,Masculino,Sim,43,Nao,Ator/Atriz,8.0,Baixo,1.0,Cat_6,A
466420,Masculino,Nao,27,Sim,Ator/Atriz,5.0,Baixo,4.0,Cat_3,B
460051,Masculino,Nao,42,Sim,Ator/Atriz,7.0,Baixo,1.0,Cat_6,A
463144,Masculino,Sim,45,Sim,Executivo,1.0,Alto,3.0,Cat_6,C
465438,Masculino,Nao,33,Sim,Medico,9.0,Baixo,6.0,Cat_4,D
460438,Masculino,Sim,58,Nao,Executivo,0.0,Alto,4.0,Cat_3,B
459032,Masculino,Nao,21,Nao,Medico,0.0,Baixo,3.0,Cat_6,A
461199,Feminino,Nao,85,Sim,Do Lar,4.0,Baixo,1.0,Cat_6,D
462061,Masculino,Nao,41,Nao,Medico,1.0,Baixo,3.0,Cat_6,B
466119,Feminino,Sim,57,Nao,Engenheiro,0.0,Baixo,1.0,Cat_3,B
460952,Masculino,Sim,38,Nao,Medico,0.0,Medio,5.0,Cat_6,A
459024,Masculino,Sim,50,Sim,Ator/Atriz,0.0,Medio,5.0,Cat_6,C
464010,Masculino,Nao,33,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,C
459189,Masculino,Nao,26,Nao,Enfermeiro,1.0,Baixo,6.0,Cat_6,C
466972,Masculino,Sim,25,Sim,Ator/Atriz,12.0,Baixo,2.0,Cat_6,A
467072,Masculino,Sim,63,Nao,Executivo,1.0,Alto,3.0,Cat_6,C
460437,Feminino,Nao,26,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,A
463830,Feminino,Nao,30,Sim,Engenheiro,3.0,Baixo,3.0,Cat_6,D
463475,Feminino,Sim,36,Sim,Medico,0.0,Baixo,1.0,Cat_6,B
462237,Feminino,Nao,22,Nao,Enfermeiro,1.0,Baixo,9.0,Cat_4,D
460184,Masculino,Nao,27,Nao,Medico,9.0,Baixo,4.0,Cat_6,D
461287,Masculino,Sim,42,Sim,Executivo,1.0,Alto,5.0,Cat_6,B
462039,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,2.0,Cat_2,D
467482,Masculino,Sim,38,Sim,Executivo,0.0,Alto,3.0,Cat_6,C
459081,Masculino,Sim,63,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
460711,Feminino,Nao,25,Sim,Engenheiro,8.0,Baixo,3.0,Cat_6,D
462984,Feminino,Sim,69,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,B
459447,Masculino,Sim,53,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,B
466008,Masculino,Sim,36,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,C
467567,Masculino,Nao,27,Sim,Enfermeiro,1.0,Baixo,5.0,Cat_6,D
462836,Masculino,Nao,19,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
459580,Feminino,Nao,51,Sim,Advogado,6.0,Baixo,1.0,Cat_6,B
460160,Masculino,Nao,43,Sim,Entretenimento,5.0,Baixo,1.0,Cat_3,D
460808,Masculino,Nao,42,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,B
467199,Masculino,Nao,37,Sim,Ator/Atriz,7.0,Baixo,2.0,Cat_6,A
466939,Masculino,Sim,66,Nao,Advogado,0.0,Alto,2.0,Cat_6,B
461796,Masculino,Sim,39,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_1,A
464686,Feminino,Nao,21,Nao,Entretenimento,5.0,Baixo,5.0,Cat_4,D
460843,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
460370,Feminino,Sim,28,Sim,Executivo,8.0,Alto,2.0,Cat_6,C
465059,Masculino,Sim,56,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
465925,Masculino,Nao,26,Sim,Enfermeiro,1.0,Baixo,1.0,Cat_6,D
464828,Masculino,Nao,18,Nao,Enfermeiro,8.0,Baixo,6.0,Cat_4,D
462230,Masculino,Nao,23,Nao,Enfermeiro,1.0,Baixo,8.0,Cat_4,D
466154,Feminino,Sim,45,Sim,Ator/Atriz,1.0,Medio,5.0,Cat_3,B
462197,Feminino,Sim,65,Nao,Engenheiro,1.0,Medio,3.0,Cat_4,A
461692,Feminino,Sim,87,Nao,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A
462019,Feminino,Sim,56,Sim,Ator/Atriz,5.0,Medio,4.0,Cat_6,C
460763,Masculino,Nao,47,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B
465740,Feminino,Nao,68,Sim,Medico,1.0,Baixo,1.0,Cat_6,A
460865,Masculino,Nao,18,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_4,D
459991,Masculino,Sim,40,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,A
463564,Feminino,Sim,41,Sim,Medico,0.0,Baixo,1.0,Cat_6,B
463749,Masculino,Nao,23,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
464037,Masculino,Nao,35,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,B
459180,Masculino,Sim,66,Sim,Executivo,1.0,Alto,2.0,Cat_6,C
460901,Masculino,Nao,22,Nao,Medico,8.0,Baixo,3.0,Cat_6,D
465312,Masculino,Nao,23,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D
466585,Masculino,Nao,18,Nao,Marketing,1.0,Baixo,4.0,Cat_1,D
460444,Masculino,Sim,60,Nao,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
462209,Feminino,Sim,40,Nao,Ator/Atriz,0.0,Baixo,1.0,Cat_4,D
464132,Masculino,Nao,28,Nao,Entretenimento,1.0,Baixo,2.0,Cat_6,D
467601,Masculino,Sim,42,Nao,Ator/Atriz,6.0,Baixo,2.0,Cat_6,B
464458,Masculino,Nao,46,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B
466346,Feminino,Nao,23,Nao,Enfermeiro,9.0,Baixo,4.0,Cat_4,D
465471,Masculino,Sim,43,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
460179,Feminino,Nao,20,Nao,Entretenimento,0.0,Baixo,6.0,Cat_2,B
459801,Feminino,Nao,27,Sim,Engenheiro,4.0,Baixo,2.0,Cat_6,D
461719,Masculino,Sim,82,Sim,Advogado,0.0,Baixo,1.0,Cat_6,D
460831,Masculino,Nao,21,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D
464974,Masculino,Sim,60,Nao,Ator/Atriz,0.0,Medio,2.0,Cat_4,B
465344,Feminino,Sim,71,Sim,Advogado,0.0,Alto,2.0,Cat_6,C
460398,Feminino,Nao,39,Sim,Entretenimento,7.0,Baixo,1.0,Cat_6,A
459725,Feminino,Sim,35,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B
466580,Masculino,Nao,19,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_7,D
464207,Masculino,Nao,53,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A
461281,Masculino,Nao,23,Nao,Enfermeiro,4.0,Baixo,9.0,Cat_2,D
463360,Feminino,Sim,50,Sim,Ator/Atriz,4.0,Baixo,1.0,Cat_6,B
461622,Masculino,Sim,35,Sim,Executivo,4.0,Alto,4.0,Cat_6,C
462911,Masculino,Sim,32,Sim,Medico,11.0,Medio,2.0,Cat_6,A
463963,Feminino,Sim,33,Nao,Engenheiro,5.0,Alto,3.0,Cat_6,D
467297,Feminino,Sim,53,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
461744,Masculino,Sim,47,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,B
464696,Feminino,Nao,37,Sim,Engenheiro,0.0,Baixo,1.0,Cat_4,A
460929,Masculino,Sim,50,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
462840,Feminino,Nao,23,Nao,Enfermeiro,9.0,Baixo,3.0,Cat_6,D
460251,Feminino,Nao,30,Sim,Entretenimento,9.0,Baixo,1.0,Cat_6,D
465476,Feminino,Nao,28,Nao,Enfermeiro,3.0,Baixo,2.0,Cat_6,A
461534,Masculino,Sim,39,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,B
465097,Masculino,Sim,81,Nao,Advogado,1.0,Alto,2.0,Cat_6,A
464391,Feminino,Sim,65,Nao,Engenheiro,0.0,Medio,2.0,Cat_6,B
460833,Masculino,Sim,30,Sim,Enfermeiro,0.0,Baixo,2.0,Cat_6,A
464425,Masculino,Nao,40,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,B
