id_cliente,idade,sexo,tempo_cliente,dependentes,nivel_educacao,estado_civil,tipo_cartao,limite_cartao,meses_inativo,total_transferido,cancelamento
757722708,42,M,35,3,Faculdade,Casado,Blue,1438.3,3,4246,0
718086783,50,M,36,5,Ensino Fundamental,Casado,Blue,13478.0,2,4738,0
815253708,46,F,41,2,Ensino Medio,Divorciado,Blue,2841.0,2,4144,0
715083633,33,F,23,1,Ensino Fundamental,Casado,Blue,1830.0,2,5271,0
792098883,37,M,31,2,Doutorado,Solteiro,Blue,2360.0,1,3696,0
711873858,43,M,35,3,Ensino Medio,Casado,Blue,3717.0,3,4667,0
713931258,56,F,45,3,Mestrado,Casado,Blue,1438.3,3,1988,1
787591008,42,M,34,3,Ensino Fundamental,Divorciado,Blue,2289.0,1,4955,0
801518958,56,F,50,1,Mestrado,Casado,Blue,5338.0,3,4139,0
713068833,44,F,32,3,Ensino Fundamental,Solteiro,Blue,1438.3,2,4687,0
708190158,38,F,26,3,Ensino Medio,Solteiro,Blue,2920.0,3,2750,1
784895358,49,F,43,1,Mestrado,Casado,Blue,1938.0,3,2870,1
710090133,62,F,51,1,Faculdade,Divorciado,Blue,4049.0,3,3908,0
799242033,45,M,39,4,Doutorado,Casado,Blue,1438.3,3,4598,0
719377383,40,M,28,2,Faculdade,Solteiro,Blue,10880.0,2,4957,0
710371683,51,M,36,4,Doutorado,Casado,Blue,3451.0,1,4097,0
719926683,41,M,33,3,Ensino Medio,Divorciado,Blue,20749.0,2,4754,0
793597833,49,F,43,0,Pos-Graduacao,Solteiro,Blue,2481.0,3,4466,0
713739708,61,M,53,0,Ensino Medio,Solteiro,Blue,2415.0,3,4479,0
709389558,33,F,36,4,Faculdade,Solteiro,Blue,1438.3,3,4641,0
811907583,45,F,40,4,Ensino Fundamental,Solteiro,Blue,7600.0,2,4240,0
709087983,35,F,27,3,Doutorado,Solteiro,Blue,1438.3,2,5020,0
712774908,41,F,29,4,Ensino Medio,Casado,Blue,2601.0,2,5111,0
820639908,48,F,44,4,Ensino Medio,Casado,Blue,2625.0,2,4378,0
713497983,49,M,36,5,Ensino Medio,Solteiro,Blue,5578.0,2,3459,0
713489358,52,F,40,2,Mestrado,Casado,Blue,3698.0,3,3763,0
711847833,42,F,32,2,Mestrado,Solteiro,Blue,1933.0,2,4833,0
772837083,41,M,32,3,Mestrado,Casado,Blue,27169.0,3,3906,0
719202708,54,F,36,3,Ensino Medio,Casado,Blue,5642.0,2,4633,0
714566133,60,F,36,2,Mestrado,Casado,Blue,3239.0,2,4621,0
814987983,37,F,32,2,Faculdade,Solteiro,Blue,3680.0,1,4835,0
789588933,44,M,37,2,Mestrado,Casado,Blue,1787.0,1,3912,0
714317058,52,M,36,2,Mestrado,Casado,Blue,4752.0,3,3946,0
772271508,46,F,35,3,Ensino Fundamental,Solteiro,Blue,1706.0,3,2320,1
716366208,45,F,36,2,Ensino Fundamental,Casado,Blue,8103.0,1,5221,0
710971908,43,M,31,1,Ensino Medio,Casado,Blue,3764.0,3,4898,0
711412533,40,F,35,3,Ensino Medio,Solteiro,Blue,5492.0,3,2416,1
720593583,39,F,32,2,Doutorado,Divorciado,Blue,3554.0,2,5152,0
716147658,49,F,40,2,Ensino Fundamental,Solteiro,Blue,2464.0,3,4739,0
778436283,41,M,21,4,Ensino Medio,Solteiro,Blue,3429.0,3,4015,0
711492258,50,M,45,2,Mestrado,Casado,Blue,2021.0,1,5298,0
771106458,54,F,41,4,Faculdade,Casado,Blue,2444.0,5,4609,0
713183508,39,F,36,1,Ensino Medio,Casado,Blue,2751.0,3,4861,0
719940483,51,F,43,1,Mestrado,Casado,Blue,2107.0,2,4841,0
716839983,48,M,36,3,Faculdade,Casado,Blue,32777.0,3,4520,0
781073733,50,M,41,2,Mestrado,Casado,Blue,4607.0,3,4793,0
764496708,54,F,47,2,Ensino Medio,Casado,Blue,1997.0,3,4961,0
714080433,40,F,36,5,Faculdade,Casado,Blue,3144.0,3,4758,0
757675158,47,F,40,4,Pos-Graduacao,Divorciado,Blue,2725.0,2,4904,0
715361433,53,F,36,2,Ensino Medio,Solteiro,Blue,1874.0,2,4194,0
778191933,45,M,35,3,Ensino Fundamental,Solteiro,Blue,7135.0,3,2305,1
718792758,35,F,25,4,Ensino Fundamental,Casado,Blue,3379.0,3,5121,0
799020258,44,M,38,2,Ensino Fundamental,Divorciado,Blue,16553.0,1,4797,0
718152333,41,F,36,3,Doutorado,Solteiro,Blue,2246.0,3,3607,1
716324583,42,F,36,4,Ensino Fundamental,Solteiro,Blue,2875.0,4,4577,0
714825408,45,F,36,3,Ensino Medio,Solteiro,Blue,2853.0,3,4971,0
788620083,50,F,41,3,Mestrado,Solteiro,Blue,2382.0,2,4563,0
719490108,54,F,36,3,Mestrado,Solteiro,Blue,2830.0,3,4854,0
756944133,52,F,45,4,Mestrado,Casado,Blue,3705.0,1,4452,0
785285883,49,F,43,3,Mestrado,Solteiro,Blue,1675.0,3,2622,1
779770683,47,F,36,3,Ensino Fundamental,Divorciado,Blue,1439.0,3,5047,0
710322033,52,F,44,1,Ensino Medio,Casado,Blue,2563.0,1,4515,0
710560008,46,F,33,4,Ensino Medio,Casado,Blue,1896.0,3,4588,0
789164283,55,F,44,0,Ensino Fundamental,Casado,Blue,2596.0,1,4726,0
715773783,44,F,35,2,Mestrado,Solteiro,Blue,4196.0,3,2558,1
779158533,43,F,25,3,Ensino Fundamental,Solteiro,Blue,1616.0,3,4774,0
720463833,42,M,36,5,Ensino Fundamental,Solteiro,Blue,6618.0,1,5022,0
712747758,50,F,36,4,Ensino Fundamental,Solteiro,Blue,2477.0,2,2037,1
771067308,38,F,25,3,Ensino Medio,Solteiro,Blue,3040.0,1,5616,0
716171358,51,M,36,4,Faculdade,Casado,Blue,4436.0,3,4460,0
794637333,44,F,25,2,Mestrado,Divorciado,Silver,13138.0,2,3881,0
718492908,38,F,36,3,Faculdade,Casado,Blue,3297.0,2,4636,0
716033508,46,M,34,2,Mestrado,Solteiro,Blue,6272.0,3,4514,0
717603858,54,M,42,3,Faculdade,Solteiro,Blue,5608.0,2,4325,0
716558283,30,F,36,0,Mestrado,Casado,Blue,1621.0,2,5247,0
719022558,49,F,38,4,Ensino Fundamental,Casado,Blue,2305.0,3,5106,0
717334233,54,F,43,1,Ensino Fundamental,Solteiro,Blue,9525.0,3,4804,0
719192808,51,M,36,4,Mestrado,Solteiro,Blue,3168.0,1,4674,0
719281533,37,F,27,3,Faculdade,Casado,Blue,2939.0,1,5076,0
710877108,44,F,32,1,Ensino Medio,Divorciado,Blue,2724.0,1,4171,0
770581983,55,F,41,4,Mestrado,Casado,Blue,1438.3,1,4885,0
718742808,55,F,46,1,Ensino Medio,Casado,Blue,4629.0,4,2877,1
710257683,50,M,33,3,Mestrado,Solteiro,Blue,34516.0,2,4520,0
721041483,45,M,37,4,Doutorado,Casado,Blue,13093.0,2,2032,1
716214108,44,M,36,4,Ensino Fundamental,Solteiro,Blue,6426.0,2,4892,0
772216833,47,F,36,5,Mestrado,Solteiro,Blue,2761.0,2,4510,0
708553008,38,F,36,1,Ensino Medio,Solteiro,Blue,2148.0,2,4711,0
778880358,49,F,30,4,Mestrado,Divorciado,Blue,2485.0,3,4208,0
720258183,39,F,25,4,Mestrado,Solteiro,Blue,3394.0,3,5421,0
720689583,50,F,40,3,Ensino Medio,Casado,Blue,3367.0,3,5657,0
758168133,50,F,43,0,Ensino Medio,Casado,Blue,4154.0,3,4325,0
711118083,54,F,43,4,Mestrado,Divorciado,Blue,2506.0,2,4504,0
709591533,46,F,38,3,Faculdade,Divorciado,Blue,1774.0,1,3474,0
771630783,42,F,30,3,Ensino Medio,Casado,Blue,1821.0,1,4786,0
715590258,45,F,36,4,Ensino Fundamental,Solteiro,Blue,3918.0,1,4700,0
714241083,49,F,39,1,Mestrado,Casado,Blue,5455.0,1,4349,0
708416433,41,F,36,1,Ensino Medio,Solteiro,Blue,2372.0,3,2499,1
779183958,45,F,33,2,Mestrado,Solteiro,Blue,1492.0,3,2469,1
709061658,44,F,31,1,Mestrado,Solteiro,Blue,1550.0,2,4534,0
717384183,58,F,53,3,Mestrado,Solteiro,Blue,2669.0,3,4863,0
778921908,42,M,23,4,Faculdade,Solteiro,Blue,3311.0,3,4559,0
714745608,51,F,33,4,Ensino Medio,Solteiro,Blue,3068.0,4,5524,0
709200633,55,F,49,1,Mestrado,Solteiro,Blue,2721.0,4,5443,0
714714558,37,F,27,2,Ensino Fundamental,Solteiro,Blue,3050.0,3,4698,0
801363633,60,F,54,2,Mestrado,Casado,Blue,3356.0,2,5200,0
778847808,42,F,23,4,Mestrado,Casado,Blue,2647.0,2,4911,0
711666708,52,F,39,2,Ensino Medio,Casado,Blue,2233.0,3,2888,1
710532258,48,F,36,3,Ensino Medio,Divorciado,Blue,2185.0,1,4906,0
817293258,44,F,27,4,Faculdade,Casado,Blue,3183.0,1,4017,0
738062658,57,M,50,3,Mestrado,Solteiro,Blue,17096.0,3,4231,0
709518858,50,F,38,2,Mestrado,Casado,Blue,2897.0,1,4891,0
711272058,40,F,28,4,Mestrado,Casado,Blue,1622.0,3,4216,0
716262708,51,F,36,2,Faculdade,Solteiro,Blue,1438.3,3,4447,0
708928008,34,F,36,2,Ensino Medio,Solteiro,Blue,1677.0,3,4035,0
765755283,48,F,41,2,Mestrado,Casado,Blue,7884.0,1,4588,0
711922158,57,F,45,2,Mestrado,Casado,Blue,1860.0,3,5109,0
773177358,48,F,41,3,Mestrado,Casado,Blue,8074.0,2,5372,0
779638983,47,F,30,4,Mestrado,Casado,Blue,2124.0,3,4592,0
708723858,48,F,37,4,Mestrado,Solteiro,Blue,3413.0,1,3843,0
712184133,41,F,24,5,Mestrado,Casado,Blue,2178.0,3,5089,0
709948233,47,F,35,3,Ensino Fundamental,Solteiro,Blue,2446.0,4,5347,0
714005508,45,F,36,4,Mestrado,Casado,Blue,4146.0,2,4323,0
715534083,46,F,33,2,Faculdade,Solteiro,Blue,2168.0,3,4043,0
789492558,49,F,40,2,Faculdade,Casado,Blue,2096.0,2,4926,0
770929383,41,M,28,2,Mestrado,Solteiro,Blue,7293.0,1,4828,0
708890133,46,F,35,4,Faculdade,Casado,Blue,1438.3,2,4659,0
788595183,42,M,36,2,Mestrado,Solteiro,Blue,1438.3,1,3499,0
713167383,57,F,46,3,Ensino Medio,Solteiro,Blue,2298.0,2,5154,0
718590183,58,F,47,3,Doutorado,Casado,Blue,1517.0,3,5067,0
720783558,58,F,48,1,Mestrado,Casado,Blue,9926.0,3,4937,0
719868183,42,F,30,3,Ensino Medio,Casado,Blue,1456.0,3,2843,1
709388058,43,F,34,4,Mestrado,Solteiro,Blue,2005.0,3,4906,0
717004533,35,F,36,3,Ensino Medio,Casado,Blue,4790.0,3,4544,0
759947433,53,M,46,3,Mestrado,Casado,Blue,13670.0,2,4812,0
767404083,52,M,45,2,Mestrado,Solteiro,Blue,3460.0,3,2355,1
781926633,48,M,42,2,Ensino Fundamental,Casado,Blue,3202.0,3,4675,0
772127508,31,F,20,1,Ensino Fundamental,Casado,Blue,1438.3,2,2614,1
720518283,50,M,36,2,Pos-Graduacao,Solteiro,Blue,2296.0,3,5483,0
789296133,35,F,24,3,Doutorado,Solteiro,Blue,12287.0,1,4601,0
715488483,49,F,36,4,Mestrado,Casado,Blue,6615.0,3,4575,0
796083783,55,F,49,2,Faculdade,Solteiro,Blue,1438.3,0,2278,1
715309083,50,F,36,2,Mestrado,Casado,Blue,1912.0,3,4851,0
778441533,45,F,26,4,Ensino Medio,Solteiro,Blue,4549.0,2,2240,1
708399858,45,F,35,3,Ensino Medio,Casado,Blue,2548.0,2,4747,0
711944733,45,F,36,2,Ensino Medio,Casado,Blue,1457.0,2,5401,0
785487783,59,F,53,1,Mestrado,Solteiro,Blue,1980.0,2,5350,0
718951683,48,F,35,2,Mestrado,Casado,Blue,2216.0,3,4763,0
718329183,57,F,47,3,Mestrado,Divorciado,Blue,4262.0,3,3943,0
788960658,42,F,28,2,Ensino Fundamental,Casado,Blue,2573.0,2,4649,0
713120433,55,F,42,2,Ensino Medio,Casado,Blue,5431.0,2,4569,0
720980958,43,F,30,5,Ensino Fundamental,Casado,Blue,3092.0,3,4797,0
709606158,37,F,31,2,Mestrado,Casado,Blue,2984.0,3,4878,0
714168183,48,F,38,2,Ensino Fundamental,Casado,Blue,2186.0,3,4629,0
712524858,34,M,28,1,Mestrado,Solteiro,Blue,2669.0,6,4314,0
815072283,50,F,45,3,Mestrado,Casado,Blue,1789.0,3,5110,0
715980258,36,F,25,1,Doutorado,Solteiro,Blue,2835.0,2,4811,0
788715483,44,F,28,5,Mestrado,Solteiro,Blue,1558.0,2,4805,0
809276808,47,M,42,4,Mestrado,Solteiro,Blue,7299.0,1,4678,0
708885558,56,F,48,1,Ensino Medio,Solteiro,Blue,3556.0,5,2220,1
789373683,45,F,35,3,Mestrado,Casado,Blue,1438.3,2,4976,0
719150658,51,F,34,2,Mestrado,Casado,Blue,7551.0,3,2977,1
712302783,38,F,25,2,Ensino Fundamental,Solteiro,Blue,2468.0,3,4426,0
719601708,45,M,35,3,Faculdade,Solteiro,Blue,10699.0,1,5052,0
720150858,34,M,25,2,Ensino Medio,Casado,Blue,1439.0,2,2932,1
824915208,44,F,40,3,Doutorado,Casado,Blue,7212.0,1,5169,0
798777708,54,F,48,4,Ensino Medio,Solteiro,Blue,3089.0,4,5237,0
716365233,53,F,36,1,Faculdade,Casado,Blue,1665.0,3,4881,0
796544133,54,M,48,1,Faculdade,Solteiro,Blue,2456.0,3,4468,0
778143183,47,M,40,1,Mestrado,Casado,Blue,11773.0,2,5098,0
717011958,43,F,23,4,Mestrado,Solteiro,Blue,1438.3,1,4494,0
778264008,41,F,32,3,Faculdade,Solteiro,Blue,3104.0,1,4699,0
788842008,50,F,34,3,Ensino Fundamental,Casado,Blue,4060.0,2,5173,0
714742758,42,F,24,4,Ensino Fundamental,Solteiro,Blue,3428.0,2,4751,0
711092658,39,F,26,3,Mestrado,Casado,Blue,4376.0,2,2862,1
720299283,46,M,33,3,Ensino Fundamental,Casado,Blue,12745.0,2,4380,0
719237058,39,M,36,2,Doutorado,Solteiro,Blue,1790.0,2,4498,0
788290383,43,M,35,3,Doutorado,Solteiro,Blue,4970.0,6,4436,0
779701983,49,F,32,3,Mestrado,Solteiro,Blue,5400.0,3,4643,0
712132383,44,M,34,4,Faculdade,Solteiro,Blue,1876.0,2,5056,0
812446158,54,F,49,3,Ensino Fundamental,Solteiro,Blue,1719.0,2,4869,0
779401233,47,F,36,4,Ensino Fundamental,Solteiro,Blue,1438.3,1,5216,0
721080183,33,F,20,1,Mestrado,Solteiro,Blue,4883.0,2,4613,0
712572858,38,M,29,3,Ensino Medio,Solteiro,Blue,3413.0,1,3831,0
780371433,35,F,25,2,Mestrado,Casado,Blue,3339.0,3,4725,0
822170733,45,F,41,4,Faculdade,Solteiro,Blue,3785.0,3,2401,1
708224133,61,M,49,0,Ensino Fundamental,Solteiro,Blue,2228.0,2,4431,0
780633483,58,F,47,0,Mestrado,Casado,Blue,2194.0,2,4962,0
771356508,41,F,28,5,Mestrado,Casado,Blue,2665.0,3,4500,0
823629333,42,M,38,4,Ensino Fundamental,Casado,Blue,2444.0,4,4220,0
712961658,45,F,32,4,Ensino Fundamental,Casado,Blue,3335.0,1,5321,0
710464683,45,F,32,3,Pos-Graduacao,Casado,Blue,2726.0,3,5578,0
716688183,51,F,43,1,Ensino Medio,Casado,Blue,1665.0,3,2878,1
789082758,40,F,28,2,Ensino Medio,Casado,Blue,2734.0,3,4981,0
709140858,57,F,47,2,Faculdade,Solteiro,Blue,1727.0,3,5112,0
822127008,50,F,46,1,Pos-Graduacao,Casado,Blue,19349.0,2,4351,0
774588633,45,F,39,3,Mestrado,Solteiro,Blue,1438.3,2,4928,0
788465583,42,F,35,3,Faculdade,Solteiro,Blue,6330.0,3,3029,0
741517458,49,F,42,4,Mestrado,Casado,Blue,2575.0,4,1874,1
721112508,48,F,40,3,Mestrado,Casado,Blue,5298.0,3,4834,0
720734583,44,F,32,2,Pos-Graduacao,Casado,Blue,2540.0,3,5039,0
772286658,63,M,52,1,Mestrado,Solteiro,Blue,14324.0,4,2083,1
771045708,41,F,28,5,Mestrado,Casado,Blue,1504.0,3,2801,1
711733308,45,F,36,2,Ensino Fundamental,Solteiro,Blue,1839.0,2,4930,0
710518308,54,F,35,2,Doutorado,Casado,Blue,1685.0,4,4155,0
713152383,40,F,27,3,Ensino Fundamental,Casado,Blue,2840.0,1,4405,0
771935283,47,F,36,4,Mestrado,Solteiro,Blue,2977.0,2,5217,0
825838908,39,F,35,1,Ensino Fundamental,Solteiro,Blue,1961.0,5,4846,0
709082808,53,F,36,2,Ensino Medio,Casado,Blue,2156.0,3,5092,0
710937783,53,F,40,0,Ensino Fundamental,Casado,Blue,2772.0,3,5313,0
789540108,29,F,21,1,Ensino Fundamental,Casado,Blue,2832.0,1,4761,0
709824633,44,F,35,4,Ensino Medio,Solteiro,Blue,1552.0,5,5064,0
717874533,46,M,36,2,Ensino Medio,Solteiro,Blue,6362.0,2,1968,1
712571883,40,M,36,3,Mestrado,Divorciado,Silver,11409.0,3,4677,0
716926758,40,F,27,2,Ensino Fundamental,Solteiro,Blue,1965.0,6,4268,0
716181858,42,F,29,2,Ensino Fundamental,Casado,Blue,1622.0,2,4633,0
779613933,38,F,27,4,Ensino Fundamental,Casado,Blue,1736.0,3,5045,0
712136058,54,F,36,2,Faculdade,Solteiro,Blue,8827.0,3,2643,1
709678608,49,M,36,4,Ensino Medio,Casado,Blue,24256.0,3,4269,0
714276408,52,F,36,3,Ensino Fundamental,Solteiro,Blue,1915.0,3,2264,1
719953383,38,F,27,4,Faculdade,Solteiro,Blue,1438.3,3,4564,0
718795083,44,F,26,2,Mestrado,Casado,Blue,2006.0,1,5337,0
720503508,44,F,37,1,Ensino Fundamental,Divorciado,Blue,5594.0,2,5220,0
770762133,52,F,38,3,Ensino Medio,Casado,Blue,3505.0,1,5034,0
711232608,47,F,36,5,Ensino Medio,Solteiro,Blue,1636.0,3,2235,1
708207783,50,F,42,3,Ensino Medio,Solteiro,Blue,1477.0,3,4680,0
719590458,44,F,36,4,Mestrado,Casado,Blue,1905.0,3,3120,1
778679883,39,M,19,2,Mestrado,Solteiro,Blue,6146.0,2,3645,0
780230208,53,M,40,2,Faculdade,Casado,Blue,2672.0,3,4766,0
827703258,42,M,38,4,Ensino Medio,Casado,Blue,13426.0,2,4674,0
807379833,48,M,43,3,Mestrado,Divorciado,Blue,9104.0,3,2563,1
711178383,47,M,35,2,Pos-Graduacao,Casado,Blue,30300.0,3,4146,0
712203333,51,M,39,3,Mestrado,Casado,Blue,7088.0,2,4691,0
709261383,56,F,36,3,Mestrado,Casado,Blue,1872.0,3,4970,0
715829358,33,F,26,4,Faculdade,Casado,Blue,2874.0,2,4794,0
713213133,36,M,36,2,Mestrado,Solteiro,Blue,6763.0,2,4972,0
779442783,39,F,21,1,Mestrado,Solteiro,Blue,2867.0,2,4445,0
721274208,41,F,36,2,Ensino Medio,Solteiro,Blue,2201.0,3,2408,1
714076683,29,F,19,0,Faculdade,Casado,Blue,3261.0,1,2461,1
788791383,39,F,21,3,Ensino Medio,Casado,Blue,5027.0,2,4850,0
711560058,49,M,36,1,Ensino Medio,Casado,Blue,2465.0,3,4806,0
717657333,43,F,36,3,Mestrado,Solteiro,Blue,7584.0,3,4783,0
787482033,60,M,48,1,Ensino Medio,Divorciado,Blue,28930.0,5,2251,1
779141658,48,M,33,4,Mestrado,Casado,Blue,4963.0,3,4989,0
813810333,50,M,45,3,Pos-Graduacao,Casado,Blue,2049.0,4,2703,1
789613083,47,M,41,3,Ensino Fundamental,Divorciado,Blue,1943.0,3,5108,0
794540883,56,F,38,1,Pos-Graduacao,Casado,Blue,3485.0,2,4776,0
811889808,43,M,38,3,Mestrado,Casado,Blue,23459.0,5,7279,0
720509433,51,F,31,2,Faculdade,Solteiro,Blue,2306.0,1,3776,0
715091208,42,M,36,3,Ensino Medio,Casado,Blue,18177.0,3,8512,0
718200333,47,F,41,3,Ensino Fundamental,Solteiro,Blue,2894.0,3,7471,0
713487633,44,M,32,3,Pos-Graduacao,Casado,Blue,34516.0,4,7663,0
789363408,44,M,34,3,Ensino Medio,Casado,Silver,34516.0,1,7427,0
713916708,53,M,43,3,Mestrado,Solteiro,Gold,34516.0,1,7758,0
823833483,41,M,37,3,Mestrado,Solteiro,Blue,7839.0,3,7904,0
712879158,49,M,36,1,Ensino Medio,Casado,Gold,6224.0,2,7693,0
709474683,42,F,13,3,Faculdade,Casado,Blue,6078.0,2,8442,0
772313358,50,M,39,3,Ensino Medio,Solteiro,Blue,21322.0,3,8693,0
711856683,51,M,36,3,Pos-Graduacao,Casado,Blue,1590.0,3,7352,0
718530258,52,F,36,3,Ensino Fundamental,Divorciado,Blue,1986.0,1,7249,0
716288208,48,M,36,3,Mestrado,Solteiro,Blue,15618.0,1,7549,0
718712583,44,M,33,2,Ensino Fundamental,Casado,Blue,34496.0,1,8092,0
806432433,40,F,35,2,Ensino Medio,Solteiro,Blue,2544.0,1,8006,0
709895508,42,M,36,3,Mestrado,Casado,Blue,6153.0,2,7434,0
711542358,42,F,36,4,Ensino Medio,Casado,Gold,15987.0,3,7471,0
816832383,61,F,56,1,Ensino Medio,Solteiro,Blue,3421.0,2,6932,0
714042108,59,M,36,0,Ensino Fundamental,Solteiro,Blue,11000.0,2,7302,0
714664683,46,F,37,4,Ensino Fundamental,Casado,Blue,2490.0,3,8178,0
715436883,48,F,36,3,Pos-Graduacao,Casado,Blue,2490.0,2,7719,0
715260558,44,F,36,4,Ensino Medio,Solteiro,Blue,2055.0,2,7674,0
713364783,42,F,28,1,Pos-Graduacao,Solteiro,Blue,3453.0,3,8108,0
718078008,40,M,36,2,Faculdade,Divorciado,Blue,20304.0,2,7494,0
798546408,61,F,55,1,Faculdade,Solteiro,Blue,8283.0,3,7553,0
779018508,45,M,35,4,Ensino Fundamental,Solteiro,Blue,11318.0,2,7179,0
802668333,49,M,43,2,Mestrado,Solteiro,Blue,2384.0,3,3512,1
718320933,47,M,36,3,Ensino Fundamental,Casado,Blue,11919.0,3,8257,0
789016983,45,F,32,3,Ensino Medio,Casado,Blue,2948.0,5,7834,0
708474333,42,M,29,3,Mestrado,Casado,Blue,12294.0,3,7906,0
717244683,43,F,36,3,Faculdade,Casado,Blue,21922.0,3,7409,0
711410958,40,M,28,3,Ensino Medio,Casado,Blue,13452.0,2,7582,0
799711833,50,F,44,3,Faculdade,Casado,Blue,24735.0,1,7910,0
714047733,53,F,45,3,Mestrado,Solteiro,Blue,4942.0,2,7460,0
710061783,49,M,40,1,Mestrado,Casado,Blue,14973.0,1,4517,1
711082908,44,M,31,4,Ensino Fundamental,Solteiro,Blue,19719.0,2,8385,0
712760208,42,F,31,4,Mestrado,Casado,Blue,6751.0,2,7921,0
751563933,43,F,36,3,Ensino Medio,Casado,Blue,9484.0,3,7242,0
720935658,57,F,45,4,Pos-Graduacao,Solteiro,Blue,3059.0,2,7709,0
714754533,51,M,44,0,Doutorado,Solteiro,Platinum,34516.0,2,8012,0
714713508,49,M,36,2,Doutorado,Divorciado,Blue,25178.0,3,7836,0
715038033,61,M,54,1,Mestrado,Solteiro,Blue,7169.0,3,8216,0
809169858,62,M,56,2,Mestrado,Solteiro,Blue,18224.0,3,7728,0
779456508,52,M,34,2,Mestrado,Divorciado,Blue,4813.0,1,7477,0
708907833,38,F,27,1,Ensino Medio,Solteiro,Blue,24965.0,2,7866,0
708693558,50,F,38,3,Ensino Medio,Solteiro,Silver,12569.0,2,7344,0
816073983,53,F,48,2,Faculdade,Solteiro,Blue,8259.0,2,7957,0
715851333,42,M,27,4,Ensino Medio,Casado,Blue,13804.0,3,7376,0
712884408,43,F,30,1,Ensino Medio,Solteiro,Blue,5700.0,2,7939,0
715404783,43,F,35,4,Mestrado,Casado,Blue,6448.0,3,7546,0
773356008,57,M,51,2,Pos-Graduacao,Divorciado,Blue,5479.0,3,7960,0
789525408,50,F,42,0,Ensino Fundamental,Casado,Blue,3749.0,4,7990,0
721212258,48,M,40,4,Ensino Medio,Solteiro,Blue,30210.0,3,7403,0
719625933,41,M,36,3,Mestrado,Casado,Blue,5807.0,2,8000,0
714304458,44,M,36,3,Ensino Medio,Casado,Blue,3605.0,2,6800,0
819975183,44,F,39,4,Faculdade,Solteiro,Silver,17077.0,1,7391,0
785515533,43,F,37,2,Faculdade,Casado,Blue,5380.0,3,8947,0
720712533,51,M,36,3,Mestrado,Casado,Gold,34516.0,1,7499,0
709861008,47,M,30,4,Pos-Graduacao,Casado,Blue,27720.0,3,8520,0
713911233,47,F,39,3,Doutorado,Solteiro,Silver,18341.0,2,7584,0
712580958,38,M,30,1,Ensino Medio,Solteiro,Blue,27712.0,1,7399,0
719473458,46,M,42,3,Ensino Medio,Solteiro,Blue,8285.0,2,7205,0
780707733,41,M,30,1,Mestrado,Casado,Blue,34516.0,3,6832,0
780620883,49,F,37,2,Ensino Fundamental,Solteiro,Blue,7045.0,1,7381,0
720849708,44,M,37,4,Mestrado,Solteiro,Blue,14388.0,3,7042,0
789312033,48,F,38,4,Pos-Graduacao,Solteiro,Blue,3874.0,3,4921,1
778742358,44,M,24,4,Mestrado,Casado,Blue,4752.0,2,7517,0
719658858,50,F,36,4,Doutorado,Casado,Silver,34516.0,2,7042,0
713425383,59,F,46,1,Ensino Medio,Solteiro,Blue,7484.0,3,4923,1
770842833,49,F,36,3,Ensino Medio,Casado,Silver,34516.0,3,4777,1
712029783,42,M,36,4,Ensino Fundamental,Solteiro,Silver,34516.0,2,7836,0
718893333,52,M,36,3,Mestrado,Casado,Blue,18336.0,3,7509,0
718567758,41,M,32,1,Faculdade,Casado,Blue,10682.0,4,7332,0
771719283,39,F,27,4,Doutorado,Casado,Blue,8587.0,1,8854,0
717926358,46,F,30,2,Mestrado,Solteiro,Blue,5494.0,1,8328,0
779751258,45,F,31,2,Mestrado,Casado,Blue,1946.0,1,8423,0
774491958,53,M,47,3,Ensino Medio,Solteiro,Blue,6228.0,1,8284,0
714166833,44,F,34,3,Mestrado,Solteiro,Silver,13609.0,3,7796,0
809464608,47,F,31,3,Ensino Medio,Casado,Silver,34516.0,3,2691,1
789681708,46,M,33,3,Ensino Fundamental,Casado,Gold,34516.0,1,7750,0
713102733,38,F,31,3,Mestrado,Solteiro,Gold,15987.0,3,8195,0
715195383,46,F,36,3,Mestrado,Divorciado,Blue,2391.0,2,7649,0
787226508,47,M,41,2,Faculdade,Solteiro,Blue,20811.0,3,7192,0
715170183,45,M,36,2,Mestrado,Casado,Blue,3735.0,1,7059,0
717109983,50,F,39,2,Ensino Medio,Casado,Blue,2275.0,2,7768,0
713208033,43,F,36,3,Ensino Medio,Casado,Blue,7350.0,3,7679,0
712788258,48,M,34,3,Faculdade,Casado,Blue,1913.0,2,7265,0
709235058,46,M,36,4,Faculdade,Casado,Silver,18956.0,2,8032,0
714786483,45,M,35,4,Faculdade,Solteiro,Blue,13445.0,2,7377,0
713299758,53,M,36,1,Ensino Medio,Solteiro,Blue,8979.0,3,7422,0
771912408,49,F,38,2,Mestrado,Casado,Blue,6674.0,3,7468,0
721445658,52,F,34,2,Pos-Graduacao,Solteiro,Blue,6265.0,3,8162,0
719787633,47,M,36,0,Mestrado,Casado,Silver,34516.0,2,7535,0
713697933,47,M,36,2,Ensino Fundamental,Solteiro,Blue,34516.0,2,7827,0
712208658,43,M,33,2,Ensino Medio,Solteiro,Blue,13165.0,2,8126,0
708219108,49,M,38,3,Faculdade,Divorciado,Blue,9959.0,3,7300,0
709065483,40,F,28,3,Faculdade,Divorciado,Blue,9243.0,2,7841,0
